"Internet, Marketing and Advertising",Junior Web Developer,"Candidate be involved in development, testing, and deployment of new websites and web applications to support new business initiatives as well as maintaining and enhancing existing applications and websites.   He/She must deliver quality development solutions that result in very few post-project bug counts.   Candidate will work under the direction of the Tech Lead and must be willing and able to...",https://www.linkedin.com/jobs?viewJob=&jobId=49844870&trk=api*a130653*s139051*
Computer Software,Front End (UI) Developer,"Seeking a talented and enthusiastic front end developer to join an exciting team.Understand the user experience strategy for a product and drive the overall design/development solutions based on usability Conceptualizes, creates user interface solutions and mock ups &amp; working prototypes for responsive web and mobile web Excellent design skills and creative flair Strong portfolio demonstrating...",https://www.linkedin.com/jobs?viewJob=&jobId=49879902&trk=api*a130653*s139051*
"Internet, Marketing and Advertising",Junior Web Developer,"Candidate be involved in development, testing, and deployment of new websites and web applications to support new business initiatives as well as maintaining and enhancing existing applications and websites.   He/She must deliver quality development solutions that result in very few post-project bug counts.   Candidate will work under the direction of the Tech Lead and must be willing and able to...",https://www.linkedin.com/jobs?viewJob=&jobId=49844870&trk=api*a130653*s139051*
"Information Technology and Services, Graphic Design",Javascript Developer,"Roles and Responsibilities ====================== - Should interface with client to understand the requirements and support needs  - Should be able to analyze requirements swiftly, and offer effective and timely solutions - Should coordinate with team members to track requirements to closure - Should be open to work against tight deadlines - Should have good written and oral communication skills -...",https://www.linkedin.com/jobs?viewJob=&jobId=44990901&trk=api*a130653*s139051*
Marketing and Advertising,"Sales Manager - ""Social Media Marketing""","Does the world of sales and business bring out the geek in you? Is creating plans and strategies right up your alley? In that case, we have an incredible opportunity for you to contribute, learn and grow as our Sales Manager.   We are looking for candidates with the ability to think on their feet, strategize and operationally scale-up and perform amidst chaos. We offer you a fast growing, dynamic...",https://www.linkedin.com/jobs?viewJob=&jobId=48397987&trk=api*a130653*s139051*
Telecommunications,Deployment Engineer,"HLR and IMS deployment engineers. Configure, deploy and test HLR and IMS equipment in a multi-vendor (Ericsson, Nokia/NSN, Huawei) environment. Write scripts to facilitate faster upgrades. Perform log analysis to determine configuration and other errors....",https://www.linkedin.com/jobs?viewJob=&jobId=48385058&trk=api*a130653*s139051*
Internet,Software Developer,"As Software Developer you will Write backend services that power our listings , internal dashboards and platform. Our services are built on erlang,python and clojure. Write angularjs/react frontend js to interact with the backend. Write a clean, fast and maintainable code using functional paradigms. Research on latest trends in software and adapt them for business needs. Contribute to open source...",https://www.linkedin.com/jobs?viewJob=&jobId=46397335&trk=api*a130653*s139051*
"Computer Software, Design",Visual Basic Developer,"VB.net &amp; SQL based application software development. Rapid development of a desktop based windows application based on VB.net &amp; database (MS access, MS SQL etc). Testing &amp; debugging to ensure the application meets all requirements. Initial period of engagement will be about 4-6 weeks and there will be continued requirement in future for support, improvements, changes &amp; additions. ...",https://www.linkedin.com/jobs?viewJob=&jobId=49852107&trk=api*a130653*s139051*
Internet,Junior Graphic Designer,"Junior Graphic Designer Years of Experience: 0-2 years Graphic Design, Web design, Brand designs, Campaign designs, artworks Top-notch design and illustration skills, and an eye for typography Working knowledge of the entire Adobe package (Indesign, Photoshop, Illustrator, and preferably Dreamweaver) The ability to work under tight deadlines and high pressure Work with our social media manager to...",https://www.linkedin.com/jobs?viewJob=&jobId=48391944&trk=api*a130653*s139051*
"Information Technology and Services, Apparel & Fashion, Retail",Data Specialist,"Hiring for the client a boutique consulting firm, specializing in SAP, Software &amp; Technology Solutions to the fashion industry.  As a data scientist/Analyst, you will get to design and develop data-driven products and features. You will learn and employ the latest in data technologies to power these products. You will develop amazing consumer-facing applications as well as our in-house analyti...",https://www.linkedin.com/jobs?viewJob=&jobId=44222388&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software",Content Marketing Specialist,"  The Opportunity: We are looking for a Content Marketing Specialist who will own content planning, creation, and distribution at ZapStitch. In this role, you would produce highly engaging and relevant content to help us drive thought leadership, build our brand, generate leads and grow our subscriber base.  You will be at the core of our  content marketing strategy and will help implement a varie...",https://www.linkedin.com/jobs?viewJob=&jobId=48337375&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software",Content Marketing Specialist,"  The Opportunity: We are looking for a Content Marketing Specialist who will own content planning, creation, and distribution at ZapStitch. In this role, you would produce highly engaging and relevant content to help us drive thought leadership, build our brand, generate leads and grow our subscriber base.  You will be at the core of our  content marketing strategy and will help implement a varie...",https://www.linkedin.com/jobs?viewJob=&jobId=48337375&trk=api*a130653*s139051*
Luxury Goods & Jewelry,Jr Graphic Designer,"Indelust seeks a creative thinker and fast-learner with a keen eye for graphics, layout, typography and color. This individual wants to be part of a very collaborative team where everyone contributes ideas and shares inspiration. Must be comfortable in a fast-paced environment, late hours, and ideally has an interest in design, fashion, and e-commerce. Only candidates who are detail oriented, take...",https://www.linkedin.com/jobs?viewJob=&jobId=48943289&trk=api*a130653*s139051*
Internet,Junior Content/Copy Writer,"Do you have a penchant for good food? Can you weave some magic with your words? Want to combine the two and kick start your writing career? Well then, we’re looking for someone just like you! DishGram is on the look out for two full-time entry level junior content/copywriters who can work from our office space in Bangalore, India. If you’re a fresher with the right set of skills, we’ll help you be...",https://www.linkedin.com/jobs?viewJob=&jobId=48968704&trk=api*a130653*s139051*
Consumer Electronics,"Software Engineer, Architect - WLAN/WiFi","We are looking for a highly skilled software engineer who is passionate about designing and coding embedded systems and has good understanding of WLAN MAC protocols including .11ac, .11e. Apply if you are proficient in real-time operating systems such as Linux and have deep understanding/expertise with WiFi and networking. We will bump up the speed with which we reach out to you if you have expert...",https://www.linkedin.com/jobs?viewJob=&jobId=61711630&trk=api*a130653*s139051*
Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*
"Marketing and Advertising, Design",Brand Manager - Design (Bangalore),"The Brand Manager - Design position, Bangalore-based, is in charge of creating compelling visual content for social media channels for brands. The person will work with internal teams to brainstorm, create content and help manage a creative editorial process. The role requires to show creative competency and understanding in a wide range of skills sets: marketing art design, creative web design il...",https://www.linkedin.com/jobs?viewJob=&jobId=48990685&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*
Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*
"Marketing and Advertising, Design",Brand Manager - Design (Bangalore),"The Brand Manager - Design position, Bangalore-based, is in charge of creating compelling visual content for social media channels for brands. The person will work with internal teams to brainstorm, create content and help manage a creative editorial process. The role requires to show creative competency and understanding in a wide range of skills sets: marketing art design, creative web design il...",https://www.linkedin.com/jobs?viewJob=&jobId=48990685&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*
Computer Software,"Microstrategy Architecture, Schema, and Development","JOB DESCRIPTION   Need Senior Level Consultant on Microstrategy to join immediately at the earliest. Lead or participate in Proof-of-Concept projects Lead Microstrategy Development Team Ability to play L2/L3 support role for Microstrategy Evaluate new Business Intelligence technologies, features, and products Technical team management experience including offshore team members Excellent personal c...",https://www.linkedin.com/jobs?viewJob=&jobId=43086627&trk=api*a130653*s139051*
Computer Software,"Microstrategy Architecture, Schema, and Development","JOB DESCRIPTION   Need Senior Level Consultant on Microstrategy to join immediately at the earliest. Lead or participate in Proof-of-Concept projects Lead Microstrategy Development Team Ability to play L2/L3 support role for Microstrategy Evaluate new Business Intelligence technologies, features, and products Technical team management experience including offshore team members Excellent personal c...",https://www.linkedin.com/jobs?viewJob=&jobId=43086627&trk=api*a130653*s139051*
Apparel & Fashion,Sales Manager - Fashion,"Beyond and before anything else, please note this is a fashion industry position and a strong background in fashion is an absolute must.   This position will deal with all sales and consumer interaction for all our products. Responsibilities include: Create links with and pitch products to fashion buyers and retail outlets. Propose and implement innovative sales strategies. Identify key selling pl...",https://www.linkedin.com/jobs?viewJob=&jobId=60846503&trk=api*a130653*s139051*
Management Consulting,Assistant and Associate consultants,"Both positions are general management in nature. The role involves working in all types of projects Browne &amp; Mohan consultants undertake, either long term business change projects or short-term assignments such as productivity, quality or branding projects. While business management degree with specialization in Operations, Finance or Marketing is a must, we are open to people with engineering...",https://www.linkedin.com/jobs?viewJob=&jobId=47169281&trk=api*a130653*s139051*
Computer Software,Android Developers/Experts,"Work with product management team to understand high level requirement and breaking them down to features/user stories. Help operations team in solving field issues related to the applications. Conducting technical code reviews and imparting best practices to team members. Maintaining good code quality, code sanity with versioning tools. Writing efficient, maintainable and reusable code. Unit test...",https://www.linkedin.com/jobs?viewJob=&jobId=48988911&trk=api*a130653*s139051*
Internet,Web Crawling Front end Developer (Java/Linux/Mysql)," This job is based in Hong Kong - come work in one of the most exciting cities in the world    Join a team building a highly scalable multi threaded Java based web crawling engine. The ideal candidate should have a strong programming background and an understanding of what it takes to build high availability and high performance services dealing with large volumes of data. As a member of the team,...",https://www.linkedin.com/jobs?viewJob=&jobId=48953268&trk=api*a130653*s139051*
Internet,Web Crawling Front end Developer (Java/Linux/Mysql)," This job is based in Hong Kong - come work in one of the most exciting cities in the world    Join a team building a highly scalable multi threaded Java based web crawling engine. The ideal candidate should have a strong programming background and an understanding of what it takes to build high availability and high performance services dealing with large volumes of data. As a member of the team,...",https://www.linkedin.com/jobs?viewJob=&jobId=48953268&trk=api*a130653*s139051*
Internet,"Search Engineer - Java, Solr, Lucene","** This job is based in Hong Kong - come work in one of the most exciting cities in the world ** The ideal candidate should have a strong programming background and an understanding of what it takes to build high availability and high performance web services dealing with large volumes of data. As a member of the team, you will be developing highly scalable services that would help build the frame...",https://www.linkedin.com/jobs?viewJob=&jobId=61104967&trk=api*a130653*s139051*
Wireless,NAS Engineer,"JD : Protocol Stack NAS engineer Designation:  Senior Engineer: Protocol Stack Experience:  4 + years Education:  Minimum B.Tech/B.E/ in CSE/ECE or allied branches   Mymo Wireless System Test lead is responsible for defining system level test plans, Acceptance test plans, writing test procedures   1. Minimum 4yrs experience in LTE UE NAS Layer and very good understanding of EMM &amp; ESM procedure...",https://www.linkedin.com/jobs?viewJob=&jobId=63019607&trk=api*a130653*s139051*
"Internet, Information Technology and Services",iOS Developer,"Responsibilities Design and build advanced applications for the iOS platform Collaborate with cross-functional teams to define, design, and ship new features. Work with outside data sources and API's Unit-test code for robustness, including edge cases, usability, and general reliability. Work on bug fixing and improving application performance. Continuously discover, evaluate, and implement new te...",https://www.linkedin.com/jobs?viewJob=&jobId=49821162&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software",Software Engineer,"As a core member of the engineering team at ZapStitch, you are primarily responsible for designing and developing our Cloud Data Integration Platform. You will contribute in designing architecture, coding, peer code reviews, writing unit tests, fixing production bugs - thus participating in All aspects of engineering.   Responsibilities: You will... Collaborate with peer developers to architect /...",https://www.linkedin.com/jobs?viewJob=&jobId=48337377&trk=api*a130653*s139051*
Mechanical or Industrial Engineering,Junior Engineer - CAD & 3D Printing,"Education: Degree in Mechanical Engineering Formal Training in 3D Printing   Knowledge Base: Sound knowledge of – Mechanical Engineering Basics 3D CAD - SolidWorks Basics of Additive Manufacturing processes, Machines and Materials FDM Process - in detail Slicing Software Pre-Printing considerations Industrial 3D Scanning – desirable ...",https://www.linkedin.com/jobs?viewJob=&jobId=63148149&trk=api*a130653*s139051*
Computer Software,Crossover Software Engineer - C++ - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=51221625&trk=api*a130653*s139051*
Mechanical or Industrial Engineering,Junior Engineer - CAD & 3D Printing,"Education: Degree in Mechanical Engineering Formal Training in 3D Printing   Knowledge Base: Sound knowledge of – Mechanical Engineering Basics 3D CAD - SolidWorks Basics of Additive Manufacturing processes, Machines and Materials FDM Process - in detail Slicing Software Pre-Printing considerations Industrial 3D Scanning – desirable ...",https://www.linkedin.com/jobs?viewJob=&jobId=63148149&trk=api*a130653*s139051*
Computer Software,Crossover Software Engineer - C++ - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=51221625&trk=api*a130653*s139051*
"Retail, Apparel & Fashion",Assitant Merchandiser,"ABOUT THE ROLE:   Convey Indelust's merchandising vision through strong vendor partnerships, customer understanding, and effective product selection, that appeal to our target customers. Prepare and manage the online and in-store merchandising plans to ensure key performance goals, qualitative measures, and new initiatives are consistent with the brand vision, and financial goals are achieved. Ass...",https://www.linkedin.com/jobs?viewJob=&jobId=47130347&trk=api*a130653*s139051*
Information Technology and Services,Sales Engineer,"To accelerate our business in India, we are opening a new job position as Sales Manager. Based in Bangalore, you are responsible for the Sales Development in our Indian Market, with interest also in Middle East. You customer are mainly retailer: Apparel, Jewelry, Accessories. Your main missions will be: Economic and technological Intelligence (10% of your time) Ensure advanced technological watch...",https://www.linkedin.com/jobs?viewJob=&jobId=17843435&trk=api*a130653*s139051*
Entertainment,Associate Consultant - Paid Media,You’ll be someone with a pulse on everything that is happening in the paid media space but also looking to use those advancements and bring innovation and value to clients. The emphasis will be more on landing pages design - best practises. You’ll be required to introspect  everything in a Landing Page to to improve number of conversions. This role needs someone who has an additional experience of...,https://www.linkedin.com/jobs?viewJob=&jobId=48925706&trk=api*a130653*s139051*
Internet,Software Engineer,"At Nudgespot, we are building a product for B2C companies that enables contextual communication with their users and keeping it extremely simple all the way. It helps our customers interact with their users in a much more meaningful way, both automated and on-demand, by tracking user behaviors &amp; profiles and enabling them to intelligently segment their users. In addition, it involves a lot of...",https://www.linkedin.com/jobs?viewJob=&jobId=49817527&trk=api*a130653*s139051*
Online Media,Content Writer,"We are looking for a creative writer to join our digital marketing team. You'll be required to brainstorm with the team and bring content ideas to the table. You'll be writing for our social media marketing initiatives, online campaigns and ads, blog posts and articles, marketing collateral, scripts, web pages and infographics. Our ideal writer has about a year or two of experience and is looking...",https://www.linkedin.com/jobs?viewJob=&jobId=47177428&trk=api*a130653*s139051*
Marketing and Advertising,International Sales,"As part of the expansion of the local Leadmill office in Bangalore, India we are looking two experienced sales managers working with a specific focus on identifying and attracting new advertisers on an international scale.  You will join the growing team at our newly setup office in Bangalore. On a daily basis however, you will also connect with the team in our Headquarters in Copenhagen, Denmark...",https://www.linkedin.com/jobs?viewJob=&jobId=48365429&trk=api*a130653*s139051*
Marketing and Advertising,International Sales,"As part of the expansion of the local Leadmill office in Bangalore, India we are looking two experienced sales managers working with a specific focus on identifying and attracting new advertisers on an international scale.  You will join the growing team at our newly setup office in Bangalore. On a daily basis however, you will also connect with the team in our Headquarters in Copenhagen, Denmark...",https://www.linkedin.com/jobs?viewJob=&jobId=48365429&trk=api*a130653*s139051*
Human Resources,Global IT Sourcer - $30k,"If you are an energetic and dynamic individual, passionate about finding top talent from around the world to help elevate the experience of technology, have the ability to connect the dots between job requirements and candidate qualifications to create a list of high calibre talent for a wide range of pipelines, and committed to build valuable relationships so that job seekers can make smarter car...",https://www.linkedin.com/jobs?viewJob=&jobId=48963603&trk=api*a130653*s139051*
Computer Software,Java + UI Developer/Lead/Architect,"Summary The candidate will be involved in requirement analysis, coding, unit testing, integration and support of core UI and Java code as well as handling the communication between the UI layer and the Backend layer of the application. Candidates should have good interpersonal and communication skills and in his/her capacity as a software engineer in the UI team, he/she will have to interact with...",https://www.linkedin.com/jobs?viewJob=&jobId=48982797&trk=api*a130653*s139051*
Computer Software,Java + UI Developer/Lead/Architect,"Summary The candidate will be involved in requirement analysis, coding, unit testing, integration and support of core UI and Java code as well as handling the communication between the UI layer and the Backend layer of the application. Candidates should have good interpersonal and communication skills and in his/her capacity as a software engineer in the UI team, he/she will have to interact with...",https://www.linkedin.com/jobs?viewJob=&jobId=48982797&trk=api*a130653*s139051*
Entertainment,Senior Designer - Paid Media,"The Senior Designer is expected to have a strong background in paid media marketing communication design, including presentations design, landing page mock-ups and banners. The role involves inspiring and managing a team of junior designers. You will be expected to own and lead the projects within the paid media team, throughout the creative and production cycles. You should possess an astute sens...",https://www.linkedin.com/jobs?viewJob=&jobId=48953174&trk=api*a130653*s139051*
Consumer Services,Front end UI/UX Developer,"StayGlad is an app-based beauty and wellness service provider. It aims to revolutionize the beauty industry and make getting ready and personal grooming super easy and convenient for women at an affordable price. It brings standardized services by vetted professionals, directly to customers, on demand.  If you like challenging problems and finding answers which are not intutive and easy to get. Bu...",https://www.linkedin.com/jobs?viewJob=&jobId=51254172&trk=api*a130653*s139051*
Consumer Services,Front end UI/UX Developer,"StayGlad is an app-based beauty and wellness service provider. It aims to revolutionize the beauty industry and make getting ready and personal grooming super easy and convenient for women at an affordable price. It brings standardized services by vetted professionals, directly to customers, on demand.  If you like challenging problems and finding answers which are not intutive and easy to get. Bu...",https://www.linkedin.com/jobs?viewJob=&jobId=51254172&trk=api*a130653*s139051*
Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*
Civil Engineering,Principal GeotechnicalEngineer - Civil & Tunnels,Interpretations of Geotechnical Investigation Reports and use of appropriate geotechnical/geological design parameters Soil Structural Interaction Analysis Modeling and Validation Support system Design of Tunnels/ Underground Caverns Slope Stability Analysis and Support Systems Design Settlement Prediction and Risk Assessments for Urban Structures Instrumentation and Monitoring Scheme Proposals an...,https://www.linkedin.com/jobs?viewJob=&jobId=62145211&trk=api*a130653*s139051*
Internet,Mobile Application Developer,"Design the architecture of our native android application. Write a clean, fast and maintainable code for our android app. Research on latest trends in android development and evaluate and incorporate the same in our application. ( We built our existing hybrid app on material design a fortnight after google highlighted material ui in their io. We did it before gmail app). Evaluation and implement o...",https://www.linkedin.com/jobs?viewJob=&jobId=47105204&trk=api*a130653*s139051*
Internet,"Head, Digital Marketing",Eatlo is building the most hassle-free food delivery service ever. Founded by IITB/IIMA graduates in 2014 and is funded by awesome investors. We want you if you are someone who understands the value of technology and of executing at speed. Job Profile: Digital Marketing  Qualification:  - Engineering from a top tier college with 1 to 2 years of work experience.  - Exposure to Programming is a must...,https://www.linkedin.com/jobs?viewJob=&jobId=48976625&trk=api*a130653*s139051*
Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*
Civil Engineering,Principal GeotechnicalEngineer - Civil & Tunnels,Interpretations of Geotechnical Investigation Reports and use of appropriate geotechnical/geological design parameters Soil Structural Interaction Analysis Modeling and Validation Support system Design of Tunnels/ Underground Caverns Slope Stability Analysis and Support Systems Design Settlement Prediction and Risk Assessments for Urban Structures Instrumentation and Monitoring Scheme Proposals an...,https://www.linkedin.com/jobs?viewJob=&jobId=62145211&trk=api*a130653*s139051*
Internet,Mobile Application Developer,"Design the architecture of our native android application. Write a clean, fast and maintainable code for our android app. Research on latest trends in android development and evaluate and incorporate the same in our application. ( We built our existing hybrid app on material design a fortnight after google highlighted material ui in their io. We did it before gmail app). Evaluation and implement o...",https://www.linkedin.com/jobs?viewJob=&jobId=47105204&trk=api*a130653*s139051*
Internet,"Head, Digital Marketing",Eatlo is building the most hassle-free food delivery service ever. Founded by IITB/IIMA graduates in 2014 and is funded by awesome investors. We want you if you are someone who understands the value of technology and of executing at speed. Job Profile: Digital Marketing  Qualification:  - Engineering from a top tier college with 1 to 2 years of work experience.  - Exposure to Programming is a must...,https://www.linkedin.com/jobs?viewJob=&jobId=48976625&trk=api*a130653*s139051*
"Banking, Information Technology and Services, Financial Services",Chief of Staff - Technology Business,We have been retained by one of the Premier Banking Global In-House Capitve to identify a Lead for their Technology Business Management within its Technology &amp; Operations Business. Roles are based in Bangalore &amp; Hyderabad with a fair amount of travel. Background                                                             Organisation ‘s Global Technology has identified 13 strategic Technol...,https://www.linkedin.com/jobs?viewJob=&jobId=62029164&trk=api*a130653*s139051*
Luxury Goods & Jewelry,Jr Graphic Designer,"Indelust seeks a creative thinker and fast-learner with a keen eye for graphics, layout, typography and color. This individual wants to be part of a very collaborative team where everyone contributes ideas and shares inspiration. Must be comfortable in a fast-paced environment, late hours, and ideally has an interest in design, fashion, and e-commerce. Only candidates who are detail oriented, take...",https://www.linkedin.com/jobs?viewJob=&jobId=48943289&trk=api*a130653*s139051*
Automotive,Engine Transmission -Emotor Design," Design and Development of Engines, Preferably for Cars   •       Experience includes engine periphery parts, integration of an existing engine into a new car •        Experience includes core parts design and  development like Cylinder block, Cylinder head, Crankshaft, Connecting rod, Camshaft •        Experience in CAD is required and CAE is valued •        Know how of Engine simulation software...",https://www.linkedin.com/jobs?viewJob=&jobId=48386227&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software",Software Engineer,"As a core member of the engineering team at ZapStitch, you are primarily responsible for designing and developing our Cloud Data Integration Platform. You will contribute in designing architecture, coding, peer code reviews, writing unit tests, fixing production bugs - thus participating in All aspects of engineering.   Responsibilities: You will... Collaborate with peer developers to architect /...",https://www.linkedin.com/jobs?viewJob=&jobId=48337377&trk=api*a130653*s139051*
"Information Technology and Services, Apparel & Fashion, Retail",Data Specialist,"Hiring for the client a boutique consulting firm, specializing in SAP, Software &amp; Technology Solutions to the fashion industry.  As a data scientist/Analyst, you will get to design and develop data-driven products and features. You will learn and employ the latest in data technologies to power these products. You will develop amazing consumer-facing applications as well as our in-house analyti...",https://www.linkedin.com/jobs?viewJob=&jobId=44222388&trk=api*a130653*s139051*
Sporting Goods,Web Application Developer,"Experience Required: Up to 3 years’experience with HTML/XHTML and CSS Up to 2 years’ experience Web programming experience, including PHP, ASP or JSP Up to 1 year experience working with relational database systems such as MySQL, MSSQL or Oracle and a good working knowledge of SQL Qualification:BS in computer science or a related field bachelor's degree program in multimedia or web design   Job Re...",https://www.linkedin.com/jobs?viewJob=&jobId=44995955&trk=api*a130653*s139051*
Internet,Visual Designer,"Work with design and product management to create and ensure a consistent visual style to new and redesigned features Develop and maintain design wireframes, mockups, and specifications as needed. Export assets and illustrations for developers. Collaborate with other designers to maintain design consistency and coherence across the product as appropriate. Work with our social media manager to brin...",https://www.linkedin.com/jobs?viewJob=&jobId=47105214&trk=api*a130653*s139051*
"Information Technology and Services, Apparel & Fashion, Retail",Data Specialist,"Hiring for the client a boutique consulting firm, specializing in SAP, Software &amp; Technology Solutions to the fashion industry.  As a data scientist/Analyst, you will get to design and develop data-driven products and features. You will learn and employ the latest in data technologies to power these products. You will develop amazing consumer-facing applications as well as our in-house analyti...",https://www.linkedin.com/jobs?viewJob=&jobId=44222388&trk=api*a130653*s139051*
Computer Software,Mobile Application Developer,"7C Studio is looking for a Senior Android/iOS Developer who is passionate about startups, building products and looking for an oppurtunity to solve hard core engineering problems.    Responsibilities  Design and build advanced applications for the Android/iOS platform Collaborate with the team to define, design and ship new features...",https://www.linkedin.com/jobs?viewJob=&jobId=61098171&trk=api*a130653*s139051*
Food & Beverages,Software Engineer – Front End,"Responsibilities: Producing and maintaining the web/mobile application's user interfaces Work closely with designers and turn the static assets to browser based web pages or mobile applications Work with backend engineers to develop complex, interactive applications. Participating, contributing in the UI/UX discussions and providing valuable feedback to create storyboards for the various old and n...",https://www.linkedin.com/jobs?viewJob=&jobId=51247523&trk=api*a130653*s139051*
Internet,Software Developer,"As Software Developer you will Write backend services that power our listings , internal dashboards and platform. Our services are built on erlang,python and clojure. Write angularjs/react frontend js to interact with the backend. Write a clean, fast and maintainable code using functional paradigms. Research on latest trends in software and adapt them for business needs. Contribute to open source...",https://www.linkedin.com/jobs?viewJob=&jobId=46397335&trk=api*a130653*s139051*
Nonprofit Organization Management,Volunteer - Communication design,We are looking for talented &amp; self motivated individuals  with a 'heart at the right place' working from any where in the world to come on board and help us in creating and executing a digital communication strategy. Our efforts provide tranformatory results on our beneficiary students &amp; their families and the sense of achievement is better experienced than said.  We believe that this volu...,https://www.linkedin.com/jobs?viewJob=&jobId=51234241&trk=api*a130653*s139051*
Computer Software,Mobile Application Developer,"7C Studio is looking for a Senior Android/iOS Developer who is passionate about startups, building products and looking for an oppurtunity to solve hard core engineering problems.    Responsibilities  Design and build advanced applications for the Android/iOS platform Collaborate with the team to define, design and ship new features...",https://www.linkedin.com/jobs?viewJob=&jobId=61098171&trk=api*a130653*s139051*
Food & Beverages,Software Engineer – Front End,"Responsibilities: Producing and maintaining the web/mobile application's user interfaces Work closely with designers and turn the static assets to browser based web pages or mobile applications Work with backend engineers to develop complex, interactive applications. Participating, contributing in the UI/UX discussions and providing valuable feedback to create storyboards for the various old and n...",https://www.linkedin.com/jobs?viewJob=&jobId=51247523&trk=api*a130653*s139051*
Internet,Software Developer,"As Software Developer you will Write backend services that power our listings , internal dashboards and platform. Our services are built on erlang,python and clojure. Write angularjs/react frontend js to interact with the backend. Write a clean, fast and maintainable code using functional paradigms. Research on latest trends in software and adapt them for business needs. Contribute to open source...",https://www.linkedin.com/jobs?viewJob=&jobId=46397335&trk=api*a130653*s139051*
Nonprofit Organization Management,Volunteer - Communication design,We are looking for talented &amp; self motivated individuals  with a 'heart at the right place' working from any where in the world to come on board and help us in creating and executing a digital communication strategy. Our efforts provide tranformatory results on our beneficiary students &amp; their families and the sense of achievement is better experienced than said.  We believe that this volu...,https://www.linkedin.com/jobs?viewJob=&jobId=51234241&trk=api*a130653*s139051*
"Marketing and Advertising, Computer Software",Python Developers with MySql Experience (2+ yrs),Looking for a Senior Software Engineer with 3+ years of experience in Python and Linux to build large scale web and mobile products.  Technical Skills that you ABSOLUTELY MUST have:  - Python  - Experience working on ANY web framework  - Stored Procedures and Complex Queries on MySQL or PostgreSQL  - Webservers (nginx/uwsgi or Apache)  - Optimizing for high traffic/high availability platforms...,https://www.linkedin.com/jobs?viewJob=&jobId=60053356&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*
